,quiz_question,correct,correct_label
5193,1.8.6,False,0
5194,1.8.6,False,0
5195,1.8.6,True,1
5196,1.8.6,False,0
5197,1.8.6,False,0
5198,1.8.6,True,1
5199,1.8.6,False,0
5200,1.8.6,False,0
5201,1.8.6,True,1
5202,1.8.6,False,0
5203,1.8.6,False,0
5204,1.8.6,True,1
5205,1.8.6,True,1
5206,1.8.6,True,1
5207,1.8.6,True,1
5208,1.8.6,True,1
5209,1.8.6,False,0
5210,1.8.6,True,1
5211,1.8.6,False,0
5212,1.8.6,True,1
5213,1.8.6,True,1
5214,1.8.6,False,0
5215,1.8.6,False,0
5216,1.8.6,True,1
5217,1.8.6,False,0
5218,1.8.6,False,0
5219,1.8.6,True,1
5220,1.8.6,False,0
5221,1.8.6,False,0
5222,1.8.6,True,1
5223,1.8.6,True,1
5224,1.8.6,True,1
5225,1.8.6,False,0
5226,1.8.6,False,0
5227,1.8.6,True,1
5228,1.8.6,False,0
5229,1.8.6,True,1
5230,1.8.6,False,0
5231,1.8.6,False,0
5232,1.8.6,True,1
5233,1.8.6,True,1
5234,1.8.6,True,1
5235,1.8.6,False,0
5236,1.8.6,True,1
5237,1.8.6,True,1
5238,1.8.6,True,1
5239,1.8.6,False,0
5240,1.8.6,True,1
5241,1.8.6,True,1
5242,1.8.6,False,0
5243,1.8.6,True,1
5244,1.8.6,False,0
5245,1.8.6,False,0
5246,1.8.6,True,1
5247,1.8.6,False,0
5248,1.8.6,False,0
5249,1.8.6,True,1
5250,1.8.6,True,1
5251,1.8.6,False,0
5252,1.8.6,False,0
5253,1.8.6,True,1
5254,1.8.6,True,1
5255,1.8.6,True,1
5256,1.8.6,True,1
5257,1.8.6,True,1
5258,1.8.6,False,0
5259,1.8.6,False,0
5260,1.8.6,True,1
5261,1.8.6,False,0
5262,1.8.6,True,1
5263,1.8.6,False,0
5264,1.8.6,True,1
5265,1.8.6,True,1
5266,1.8.6,True,1
5267,1.8.6,False,0
5268,1.8.6,True,1
5269,1.8.6,False,0
5270,1.8.6,True,1
5271,1.8.6,False,0
5272,1.8.6,False,0
5273,1.8.6,True,1
5274,2.8.1,True,1
5275,2.8.1,False,0
5276,2.8.1,True,1
5277,2.8.1,False,0
5278,2.8.1,True,1
5279,2.8.1,True,1
5280,2.8.1,False,0
5281,2.8.1,False,0
5282,2.8.1,True,1
5283,2.8.1,False,0
5284,2.8.1,True,1
5285,2.8.1,False,0
5286,2.8.1,True,1
5287,2.8.1,False,0
5288,2.8.1,True,1
5289,2.8.1,False,0
5290,2.8.1,True,1
5291,2.8.1,False,0
5292,2.8.1,False,0
5293,2.8.1,True,1
5294,2.8.1,False,0
5295,2.8.1,True,1
5296,2.8.1,False,0
5297,2.8.1,False,0
5298,2.8.1,True,1
5299,2.8.1,False,0
5300,2.8.1,False,0
5301,2.8.1,True,1
5302,2.8.1,False,0
5303,2.8.1,True,1
5304,2.8.1,False,0
5305,2.8.1,False,0
5306,2.8.1,True,1
5307,2.8.1,False,0
5308,2.8.1,False,0
5309,2.8.1,True,1
5310,2.8.1,False,0
5311,2.8.1,False,0
5312,2.8.1,True,1
5313,2.8.1,False,0
5314,2.8.1,False,0
5315,2.8.1,True,1
5316,2.8.1,False,0
5317,2.8.1,False,0
5318,2.8.1,True,1
5319,2.8.1,False,0
5320,2.8.1,False,0
5321,2.8.1,True,1
5322,2.8.1,False,0
5323,2.8.1,False,0
5324,2.8.1,True,1
5325,2.8.1,True,1
5326,2.8.1,False,0
5327,2.8.1,False,0
5328,2.8.1,True,1
5329,2.8.1,True,1
5330,2.8.1,False,0
5331,2.8.1,False,0
5332,2.8.1,True,1
5333,2.8.1,False,0
5334,2.8.1,True,1
5335,2.8.1,False,0
5336,2.8.1,True,1
5337,2.8.1,True,1
5338,2.8.1,False,0
5339,2.8.1,False,0
5340,2.8.1,True,1
5341,2.8.1,False,0
5342,2.8.1,True,1
5343,2.8.1,False,0
5344,2.8.1,False,0
5345,2.8.1,True,1
5346,2.8.1,False,0
5347,2.8.1,True,1
5348,2.8.1,False,0
5349,2.8.1,False,0
5350,2.8.1,True,1
5351,2.8.1,False,0
5352,2.8.1,True,1
5353,2.8.1,False,0
5354,2.8.1,True,1
5355,2.8.1,True,1
5356,2.8.1,True,1
5357,2.8.1,True,1
5358,2.8.1,False,0
5359,2.8.1,True,1
5360,2.8.1,False,0
5361,2.8.1,True,1
5362,2.8.1,False,0
5363,2.8.1,False,0
5364,2.8.1,True,1
5365,2.8.1,False,0
5366,2.8.1,False,0
5367,2.8.1,True,1
5368,2.8.1,True,1
5369,2.8.1,True,1
5370,2.8.1,False,0
5371,2.8.1,False,0
5372,2.8.1,True,1
5373,2.8.1,True,1
5374,2.8.1,False,0
5375,2.8.1,False,0
5376,2.8.1,True,1
5377,2.8.1,False,0
5378,2.8.1,False,0
5379,2.8.1,True,1
5380,2.8.1,False,0
5381,2.8.1,True,1
5382,2.8.1,True,1
5383,2.8.1,False,0
5384,2.8.1,True,1
5385,2.8.1,False,0
5386,2.8.1,False,0
5387,2.8.1,True,1
5388,2.8.1,False,0
5389,2.8.1,True,1
5390,2.8.1,True,1
5391,2.8.1,True,1
5392,2.8.1,True,1
5393,2.8.1,False,0
5394,2.8.1,True,1
5395,2.8.1,True,1
5396,2.8.1,False,0
5397,2.8.1,True,1
5398,2.8.1,False,0
5399,2.8.1,True,1
5400,2.8.1,False,0
5401,2.8.1,True,1
5402,2.8.1,False,0
5403,2.8.1,True,1
5404,2.8.1,False,0
5405,2.8.1,False,0
5406,2.8.1,True,1
5407,2.8.1,True,1
5408,2.8.1,False,0
5409,2.8.1,True,1
5410,2.8.1,False,0
5411,2.8.1,False,0
5412,2.8.1,True,1
5413,2.8.1,False,0
5414,2.8.1,True,1
5415,2.8.1,False,0
5416,2.8.1,True,1
5417,2.8.1,False,0
5418,2.8.1,True,1
5419,2.8.1,False,0
5420,2.8.1,False,0
5421,2.8.1,True,1
5422,2.8.1,False,0
5423,2.8.1,False,0
5424,2.8.1,True,1
5425,2.8.1,False,0
5426,2.8.1,True,1
5427,2.8.1,False,0
5428,2.8.1,False,0
5429,2.8.1,True,1
5430,2.8.1,False,0
5431,2.8.1,True,1
5432,2.8.1,False,0
5433,2.8.1,True,1
5434,2.8.1,False,0
5435,2.8.1,True,1
5436,2.8.1,False,0
5437,2.8.1,True,1
5438,2.8.1,False,0
5439,2.8.1,True,1
5440,2.8.1,False,0
5441,2.8.1,True,1
5442,2.8.1,False,0
5443,2.8.1,True,1
5444,2.8.1,True,1
5445,2.8.1,False,0
5446,2.8.1,False,0
5447,2.8.1,True,1
5448,2.8.1,False,0
5449,2.8.1,True,1
5450,2.8.1,True,1
5451,2.8.1,True,1
5452,2.8.1,True,1
5453,2.8.1,False,0
5454,2.8.1,True,1
5455,2.8.1,False,0
5456,2.8.1,True,1
5457,2.8.1,False,0
5458,2.8.1,False,0
5459,2.8.1,True,1
5460,2.8.1,False,0
5461,2.8.1,False,0
5462,2.8.1,True,1
5463,2.8.1,False,0
5464,2.8.1,False,0
5465,2.8.1,True,1
5466,2.8.1,False,0
5467,2.8.1,False,0
5468,2.8.1,True,1
5469,2.8.1,True,1
5470,2.8.1,False,0
5471,2.8.1,True,1
5472,2.8.1,False,0
5473,2.8.1,True,1
5474,2.8.1,True,1
5475,2.8.1,False,0
5476,2.8.1,False,0
5477,2.8.1,True,1
5478,2.8.1,True,1
5479,2.8.1,True,1
5480,2.8.1,False,0
5481,2.8.1,False,0
5482,2.8.1,True,1
5483,2.8.1,False,0
5484,2.8.1,True,1
5485,2.8.1,False,0
5486,2.8.1,True,1
5487,2.8.1,True,1
5488,2.8.1,True,1
5489,2.8.1,False,0
5490,2.8.1,True,1
5491,2.8.1,True,1
5492,2.8.1,False,0
5493,2.8.1,True,1
5494,2.8.1,True,1
5495,2.8.1,True,1
5496,2.8.1,False,0
5497,2.8.1,True,1
5498,2.8.1,False,0
5499,2.8.1,True,1
5500,2.8.1,False,0
5501,2.8.1,False,0
5502,2.8.1,True,1
5503,2.8.1,True,1
5504,2.8.1,False,0
5505,2.8.1,False,0
5506,2.8.1,True,1
5507,2.8.1,False,0
5508,2.8.1,False,0
5509,2.8.1,True,1
5510,2.8.1,False,0
5511,2.8.1,True,1
5512,2.8.1,True,1
5513,2.8.1,False,0
5514,2.8.1,False,0
5515,2.8.1,True,1
5516,2.8.1,False,0
5517,2.8.1,True,1
5518,2.8.1,True,1
5519,2.8.1,False,0
5520,2.8.1,True,1
5521,2.8.1,False,0
5522,2.8.1,True,1
5523,2.8.1,False,0
5524,2.8.1,False,0
5525,2.8.1,True,1
5526,2.8.1,False,0
5527,2.8.1,True,1
5528,2.8.1,False,0
5529,2.8.1,False,0
5530,2.8.1,True,1
5531,2.8.1,False,0
5532,2.8.1,False,0
5533,2.8.1,True,1
5534,2.8.1,False,0
5535,2.8.1,False,0
5536,2.8.1,True,1
5537,2.8.1,False,0
5538,2.8.1,False,0
5539,2.8.1,True,1
5540,2.8.1,False,0
5541,2.8.1,True,1
5542,2.8.1,False,0
5543,2.8.1,False,0
5544,2.8.1,True,1
5545,2.8.1,False,0
5546,2.8.1,True,1
5547,2.8.1,False,0
5548,2.8.1,True,1
5549,2.8.1,False,0
5550,2.8.1,True,1
5551,2.8.1,False,0
5552,2.8.1,True,1
5553,2.8.1,False,0
5554,2.8.1,True,1
5555,2.8.1,False,0
5556,2.8.1,True,1
5557,2.8.1,False,0
5558,2.8.1,False,0
5559,2.8.1,False,0
5560,2.8.1,True,1
5561,2.8.1,False,0
5562,2.8.1,True,1
5563,2.8.1,True,1
5564,2.8.1,False,0
5565,2.8.1,True,1
5566,2.8.1,False,0
5567,2.8.1,False,0
5568,2.8.1,False,0
5569,2.8.1,True,1
5570,2.8.1,False,0
5571,2.8.1,True,1
5572,2.8.1,True,1
5573,2.8.1,False,0
5574,2.8.1,False,0
5575,2.8.1,True,1
5576,2.8.1,False,0
5577,2.8.1,True,1
5578,2.8.1,False,0
5579,2.8.1,True,1
5580,2.8.1,False,0
5581,2.8.1,True,1
5582,2.8.1,False,0
5583,2.8.1,True,1
5584,2.8.1,False,0
5585,2.8.1,False,0
5586,2.8.1,True,1
5587,2.8.1,False,0
5588,2.8.1,False,0
5589,2.8.1,True,1
5590,2.8.1,False,0
5591,2.8.1,False,0
5592,2.8.1,True,1
5593,2.8.1,False,0
5594,2.8.1,True,1
5595,2.8.1,False,0
5596,2.8.1,False,0
5597,2.8.1,True,1
5598,2.8.1,False,0
5599,2.8.1,True,1
5600,2.8.1,False,0
5601,2.8.1,False,0
5602,2.8.1,True,1
5603,2.8.1,True,1
5604,2.8.1,False,0
5605,2.8.1,False,0
5606,2.8.1,True,1
5607,2.8.1,False,0
5608,2.8.1,False,0
5609,2.8.1,True,1
5610,2.8.1,False,0
5611,2.8.1,False,0
5612,2.8.1,True,1
5613,2.8.1,False,0
5614,2.8.1,False,0
5615,2.8.1,True,1
5616,2.8.1,False,0
5617,2.8.1,True,1
5618,2.8.1,False,0
5619,2.8.1,True,1
5620,2.8.1,False,0
5621,2.8.1,False,0
5622,2.8.1,True,1
5623,2.8.1,False,0
5624,2.8.1,True,1
5625,2.8.1,True,1
5626,2.8.1,False,0
5627,2.8.1,True,1
5628,2.8.1,True,1
5629,2.8.1,False,0
5630,2.8.1,False,0
5631,2.8.1,True,1
5632,2.8.1,False,0
5633,2.8.1,False,0
5634,2.8.1,True,1
5635,2.8.1,False,0
5636,2.8.1,True,1
5637,2.8.1,False,0
5638,2.8.1,False,0
5639,2.8.1,False,0
5640,2.8.1,True,1
5641,2.8.1,False,0
5642,2.8.1,True,1
5643,2.8.1,False,0
5644,2.8.1,True,1
5645,2.8.1,False,0
5646,2.8.1,False,0
5647,2.8.1,True,1
5648,2.8.1,True,1
5649,2.8.1,False,0
5650,2.8.1,False,0
5651,2.8.1,True,1
5652,2.8.1,False,0
5653,2.8.1,True,1
5654,2.8.1,False,0
5655,2.8.1,False,0
5656,2.8.1,True,1
5657,2.8.1,True,1
5658,2.8.1,True,1
5659,2.8.1,False,0
5660,2.8.1,True,1
5661,2.8.1,False,0
5662,2.8.1,False,0
5663,2.8.1,True,1
5664,2.8.1,False,0
5665,2.8.1,False,0
5666,2.8.1,True,1
5667,2.8.1,False,0
5668,2.8.1,True,1
5669,2.8.1,False,0
5670,2.8.1,False,0
5671,2.8.1,False,0
5672,2.8.1,True,1
5673,2.8.1,False,0
5674,2.8.1,False,0
5675,2.8.1,False,0
5676,2.8.1,True,1
5677,2.8.1,False,0
5678,2.8.1,True,1
5679,2.8.1,False,0
5680,2.8.1,True,1
5681,2.8.1,False,0
5682,2.8.1,True,1
5683,2.8.1,False,0
5684,2.8.1,False,0
5685,2.8.1,True,1
5686,2.8.1,False,0
5687,2.8.1,True,1
5688,2.8.1,False,0
5689,2.8.1,True,1
5690,2.8.1,True,1
5691,2.8.1,False,0
5692,2.8.1,True,1
5693,2.8.1,False,0
5694,2.8.1,True,1
5695,2.8.1,False,0
5696,2.8.1,True,1
5697,2.8.1,False,0
5698,2.8.1,True,1
5699,2.8.1,False,0
5700,2.8.1,True,1
5701,2.8.1,False,0
5702,2.8.1,True,1
5703,2.8.1,False,0
5704,2.8.1,True,1
5705,2.8.1,False,0
5706,2.8.1,True,1
5707,2.8.1,False,0
5708,2.8.1,True,1
5709,2.8.1,False,0
5710,2.8.1,False,0
5711,2.8.1,True,1
5712,2.8.1,True,1
5713,2.8.1,True,1
5714,2.8.1,True,1
5715,2.8.1,False,0
5716,2.8.1,True,1
5717,2.8.1,True,1
5718,2.8.1,True,1
5719,2.8.1,False,0
5720,2.8.1,True,1
5721,2.8.1,False,0
5722,2.8.1,True,1
5723,2.8.1,False,0
5724,2.8.1,False,0
5725,2.8.1,True,1
5726,2.8.1,True,1
5727,2.8.1,True,1
5728,2.8.1,False,0
5729,2.8.1,True,1
5730,2.8.1,False,0
5731,2.8.1,True,1
5732,2.8.1,False,0
5733,2.8.1,False,0
5734,2.8.1,True,1
5735,2.8.1,False,0
5736,2.8.1,True,1
5737,2.8.1,False,0
5738,2.8.1,True,1
5739,2.8.1,True,1
5740,2.8.1,False,0
5741,2.8.1,True,1
5742,2.8.1,False,0
5743,2.8.1,True,1
5744,2.8.1,False,0
5745,2.8.1,False,0
5746,2.8.1,True,1
5747,2.8.1,False,0
5748,2.8.1,False,0
5749,2.8.1,True,1
5750,2.8.1,False,0
5751,2.8.1,False,0
5752,2.8.1,True,1
5753,2.8.1,False,0
5754,2.8.1,True,1
5755,2.8.1,False,0
5756,2.8.1,True,1
5757,2.8.1,False,0
5758,2.8.1,True,1
5759,2.8.1,False,0
5760,2.8.1,False,0
5761,2.8.1,True,1
5762,2.8.1,True,1
5763,2.8.1,True,1
5764,2.8.1,True,1
5765,2.8.1,True,1
5766,2.8.1,True,1
5767,2.8.1,True,1
5768,2.8.1,False,0
5769,2.8.1,True,1
5770,2.8.1,False,0
5771,2.8.1,True,1
5772,2.8.1,False,0
5773,2.8.1,True,1
5774,2.8.1,False,0
5775,2.8.1,True,1
5776,2.8.1,False,0
5777,2.8.1,True,1
5778,2.8.1,True,1
5779,2.8.1,False,0
5780,2.8.1,True,1
5781,2.8.1,False,0
5782,2.8.1,True,1
5783,2.8.1,False,0
5784,2.8.1,False,0
5785,2.8.1,True,1
5786,2.8.1,False,0
5787,2.8.1,True,1
5788,2.8.1,False,0
5789,2.8.1,True,1
5790,2.8.1,False,0
5791,2.8.1,True,1
5792,2.8.1,True,1
5793,2.8.1,True,1
5794,2.8.1,False,0
5795,2.8.1,False,0
5796,2.8.1,True,1
5797,2.8.1,True,1
5798,2.8.1,False,0
5799,2.8.1,False,0
5800,2.8.1,True,1
5801,2.8.1,True,1
5802,2.8.1,False,0
5803,2.8.1,True,1
5804,2.8.1,False,0
5805,2.8.1,False,0
5806,2.8.1,True,1
5807,2.8.1,True,1
5808,2.8.1,False,0
5809,2.8.1,True,1
5810,2.8.1,False,0
5811,2.8.1,False,0
5812,2.8.1,True,1
5813,2.8.1,False,0
5814,2.8.1,True,1
5815,2.8.1,False,0
5816,2.8.1,False,0
5817,2.8.1,True,1
5818,2.8.1,False,0
5819,2.8.1,False,0
5820,2.8.1,True,1
5821,2.8.1,False,0
5822,2.8.1,False,0
5823,2.8.1,True,1
5824,2.8.1,False,0
5825,2.8.1,True,1
5826,2.8.1,True,1
5827,2.8.1,False,0
5828,2.8.1,True,1
5829,2.8.1,False,0
5830,2.8.1,True,1
5831,2.8.1,False,0
5832,2.8.1,True,1
5833,2.8.1,False,0
5834,2.8.1,True,1
5835,2.8.1,True,1
5836,2.8.1,True,1
5837,2.8.1,False,0
5838,2.8.1,False,0
5839,2.8.1,True,1
5840,2.8.1,False,0
5841,2.8.1,True,1
5842,2.8.1,False,0
5843,2.8.1,True,1
5844,2.8.1,True,1
5845,2.8.1,False,0
5846,2.8.1,True,1
5847,2.8.1,False,0
5848,2.8.1,True,1
5849,2.8.1,False,0
5850,2.8.1,False,0
5851,2.8.1,True,1
5852,2.8.1,True,1
5853,2.8.1,False,0
5854,2.8.1,True,1
5855,2.8.1,True,1
5856,2.8.1,False,0
5857,2.8.1,False,0
5858,2.8.1,True,1
5859,2.8.1,False,0
5860,2.8.1,False,0
5861,2.8.1,True,1
5862,2.8.1,False,0
5863,2.8.1,True,1
5864,2.8.1,False,0
5865,2.8.1,True,1
5866,2.8.1,False,0
5867,2.8.1,False,0
5868,2.8.1,True,1
5869,2.8.1,False,0
5870,2.8.1,False,0
5871,2.8.1,True,1
5872,2.8.1,False,0
5873,2.8.1,True,1
5874,2.8.1,False,0
5875,2.8.1,True,1
5876,2.8.1,False,0
5877,2.8.1,True,1
5878,2.8.1,False,0
5879,2.8.1,True,1
5880,2.8.1,True,1
5881,2.8.1,True,1
5882,2.8.1,False,0
5883,2.8.1,True,1
5884,2.8.1,False,0
5885,2.8.1,True,1
5886,2.8.1,False,0
5887,2.8.1,False,0
5888,2.8.1,True,1
5889,2.8.1,False,0
5890,2.8.1,False,0
5891,2.8.1,False,0
5892,2.8.1,True,1
5893,2.8.1,False,0
5894,2.8.1,False,0
5895,2.8.1,True,1
5896,2.8.1,False,0
5897,2.8.1,True,1
5898,2.8.1,False,0
5899,2.8.1,True,1
5900,2.8.1,False,0
5901,2.8.1,True,1
5902,2.8.1,True,1
5903,2.8.1,False,0
5904,2.8.1,True,1
5905,2.8.1,False,0
5906,2.8.1,True,1
5907,2.8.1,False,0
5908,2.8.1,False,0
5909,2.8.1,True,1
5910,2.8.1,False,0
5911,2.8.1,True,1
5912,2.8.1,True,1
5913,2.8.1,False,0
5914,2.8.1,True,1
5915,2.8.1,True,1
5916,2.8.1,True,1
5917,2.8.1,True,1
5918,2.8.1,False,0
5919,2.8.1,True,1
5920,2.8.1,False,0
5921,2.8.1,False,0
5922,2.8.1,False,0
5923,2.8.1,True,1
5924,2.8.2,False,0
5925,2.8.2,False,0
5926,2.8.2,True,1
5927,2.8.2,True,1
5928,2.8.2,True,1
5929,2.8.2,False,0
5930,2.8.2,False,0
5931,2.8.2,True,1
5932,2.8.2,True,1
5933,2.8.2,False,0
5934,2.8.2,True,1
5935,2.8.2,True,1
5936,2.8.2,True,1
5937,2.8.2,False,0
5938,2.8.2,True,1
5939,2.8.2,True,1
5940,2.8.2,False,0
5941,2.8.2,True,1
5942,2.8.2,False,0
5943,2.8.2,True,1
5944,2.8.2,False,0
5945,2.8.2,False,0
5946,2.8.2,True,1
5947,2.8.2,False,0
5948,2.8.2,False,0
5949,2.8.2,True,1
5950,2.8.2,True,1
5951,2.8.2,False,0
5952,2.8.2,True,1
5953,2.8.2,False,0
5954,2.8.2,True,1
5955,2.8.2,False,0
5956,2.8.2,False,0
5957,2.8.2,True,1
5958,2.8.2,False,0
5959,2.8.2,True,1
5960,2.8.2,False,0
5961,2.8.2,True,1
5962,2.8.2,True,1
5963,2.8.2,False,0
5964,2.8.2,True,1
5965,2.8.2,True,1
5966,2.8.2,True,1
5967,2.8.2,True,1
5968,2.8.2,False,0
5969,2.8.2,True,1
5970,2.8.2,False,0
5971,2.8.2,True,1
5972,2.8.2,True,1
5973,2.8.2,False,0
5974,2.8.2,False,0
5975,2.8.2,True,1
5976,2.8.2,True,1
5977,2.8.2,False,0
5978,2.8.2,False,0
5979,2.8.2,True,1
5980,2.8.2,False,0
5981,2.8.2,True,1
5982,2.8.2,False,0
5983,2.8.2,False,0
5984,2.8.2,True,1
5985,2.8.2,True,1
5986,2.8.2,False,0
5987,2.8.2,True,1
5988,2.8.2,False,0
5989,2.8.2,False,0
5990,2.8.2,True,1
5991,2.8.2,False,0
5992,2.8.2,False,0
5993,2.8.2,True,1
5994,2.8.2,True,1
5995,2.8.2,False,0
5996,2.8.2,False,0
5997,2.8.2,True,1
5998,2.8.2,True,1
5999,2.8.2,True,1
6000,2.8.2,True,1
6001,2.8.2,True,1
6002,2.8.2,True,1
6003,2.8.2,False,0
6004,2.8.2,False,0
6005,2.8.2,True,1
6006,2.8.2,False,0
6007,2.8.2,True,1
6008,2.8.2,False,0
6009,2.8.2,True,1
6010,2.8.2,False,0
6011,2.8.2,True,1
6012,2.8.2,False,0
6013,2.8.2,False,0
6014,2.8.2,True,1
6015,2.8.2,False,0
6016,2.8.2,False,0
6017,2.8.2,True,1
6018,2.8.2,True,1
6019,2.8.2,True,1
6020,2.8.2,False,0
6021,2.8.2,False,0
6022,2.8.2,True,1
6023,2.8.2,False,0
6024,2.8.2,False,0
6025,2.8.2,True,1
6026,2.8.2,True,1
6027,2.8.2,False,0
6028,2.8.2,False,0
6029,2.8.2,True,1
6030,2.8.2,True,1
6031,2.8.2,False,0
6032,2.8.2,True,1
6033,2.8.2,False,0
6034,2.8.2,True,1
6035,2.8.2,True,1
6036,2.8.2,False,0
6037,2.8.2,True,1
6038,2.8.2,True,1
6039,2.8.2,False,0
6040,2.8.2,False,0
6041,2.8.2,True,1
6042,2.8.2,True,1
6043,2.8.2,True,1
6044,2.8.2,True,1
6045,2.8.2,True,1
6046,2.8.2,True,1
6047,2.8.2,False,0
6048,2.8.2,True,1
6049,2.8.2,True,1
6050,2.8.2,False,0
6051,2.8.2,True,1
6052,2.8.2,True,1
6053,2.8.2,True,1
6054,2.8.2,False,0
6055,2.8.2,True,1
6056,2.8.2,False,0
6057,2.8.2,False,0
6058,2.8.2,True,1
6059,2.8.2,False,0
6060,2.8.2,True,1
6061,2.8.2,True,1
6062,2.8.2,True,1
6063,2.8.2,False,0
6064,2.8.2,True,1
6065,2.8.2,False,0
6066,2.8.2,False,0
6067,2.8.2,True,1
6068,2.8.2,True,1
6069,2.8.2,False,0
6070,2.8.2,False,0
6071,2.8.2,True,1
6072,2.8.2,True,1
6073,2.8.2,True,1
6074,2.8.2,False,0
6075,2.8.2,False,0
6076,2.8.2,True,1
6077,2.8.2,True,1
6078,2.8.2,False,0
6079,2.8.2,True,1
6080,2.8.2,False,0
6081,2.8.2,True,1
6082,2.8.2,False,0
6083,2.8.2,False,0
6084,2.8.2,True,1
6085,2.8.2,True,1
6086,2.8.2,False,0
6087,2.8.2,True,1
6088,2.8.2,True,1
6089,2.8.2,True,1
6090,2.8.2,False,0
6091,2.8.2,True,1
6092,2.8.2,False,0
6093,2.8.2,True,1
6094,2.8.2,False,0
6095,2.8.2,True,1
6096,2.8.2,False,0
6097,2.8.2,False,0
6098,2.8.2,True,1
6099,2.8.2,True,1
6100,2.8.2,False,0
6101,2.8.2,True,1
6102,2.8.2,False,0
6103,2.8.2,False,0
6104,2.8.2,True,1
6105,2.8.2,False,0
6106,2.8.2,True,1
6107,2.8.2,False,0
6108,2.8.2,True,1
6109,2.8.2,True,1
6110,2.8.2,True,1
6111,2.8.2,True,1
6112,2.8.2,True,1
6113,2.8.2,True,1
6114,2.8.2,True,1
6115,2.8.2,False,0
6116,2.8.2,False,0
6117,2.8.2,True,1
6118,2.8.2,False,0
6119,2.8.2,False,0
6120,2.8.2,True,1
6121,2.8.2,True,1
6122,2.8.2,False,0
6123,2.8.2,False,0
6124,2.8.2,True,1
6125,2.8.2,True,1
6126,2.8.2,False,0
6127,2.8.2,False,0
6128,2.8.2,True,1
6129,2.8.2,False,0
6130,2.8.2,False,0
6131,2.8.2,True,1
6132,2.8.2,False,0
6133,2.8.2,True,1
6134,2.8.2,False,0
6135,2.8.2,False,0
6136,2.8.2,True,1
6137,2.8.2,True,1
6138,2.8.2,False,0
6139,2.8.2,True,1
6140,2.8.2,True,1
6141,2.8.2,False,0
6142,2.8.2,True,1
6143,2.8.2,False,0
6144,2.8.2,False,0
6145,2.8.2,True,1
6146,2.8.2,False,0
6147,2.8.2,True,1
6148,2.8.2,True,1
6149,2.8.2,False,0
6150,2.8.2,True,1
6151,2.8.2,False,0
6152,2.8.2,False,0
6153,2.8.2,True,1
6154,2.8.2,True,1
6155,2.8.2,False,0
6156,2.8.2,True,1
6157,2.8.2,False,0
6158,2.8.2,True,1
6159,2.8.2,False,0
6160,2.8.2,True,1
6161,2.8.2,False,0
6162,2.8.2,False,0
6163,2.8.2,True,1
6164,2.8.2,False,0
6165,2.8.2,False,0
6166,2.8.2,True,1
6167,2.8.2,False,0
6168,2.8.2,True,1
6169,2.8.2,True,1
6170,2.8.2,False,0
6171,2.8.2,True,1
6172,2.8.2,False,0
6173,2.8.2,False,0
6174,2.8.2,True,1
6175,2.8.2,False,0
6176,2.8.2,True,1
6177,2.8.2,True,1
6178,2.8.2,True,1
6179,2.8.2,False,0
6180,2.8.2,True,1
6181,2.8.2,False,0
6182,2.8.2,True,1
6183,2.8.2,False,0
6184,2.8.2,False,0
6185,2.8.2,True,1
6186,2.8.2,True,1
6187,2.8.2,True,1
6188,2.8.2,True,1
6189,2.8.2,False,0
6190,2.8.2,False,0
6191,2.8.2,True,1
6192,2.8.2,False,0
6193,2.8.2,True,1
6194,2.8.2,False,0
6195,2.8.2,False,0
6196,2.8.2,True,1
6197,2.8.2,False,0
6198,2.8.2,True,1
6199,2.8.2,False,0
6200,2.8.2,True,1
6201,2.8.2,False,0
6202,2.8.2,True,1
6203,2.8.2,False,0
6204,2.8.2,True,1
6205,2.8.2,True,1
6206,2.8.2,False,0
6207,2.8.2,True,1
6208,2.8.2,False,0
6209,2.8.2,False,0
6210,2.8.2,True,1
6211,2.8.2,False,0
6212,2.8.2,False,0
6213,2.8.2,True,1
6214,2.8.2,False,0
6215,2.8.2,False,0
6216,2.8.2,True,1
6217,2.8.2,False,0
6218,2.8.2,True,1
6219,2.8.2,True,1
6220,2.8.2,False,0
6221,2.8.2,False,0
6222,2.8.2,True,1
6223,2.8.2,False,0
6224,2.8.2,False,0
6225,2.8.2,True,1
6226,2.8.2,False,0
6227,2.8.2,False,0
6228,2.8.2,True,1
6229,2.8.2,True,1
6230,2.8.2,False,0
6231,2.8.2,False,0
6232,2.8.2,True,1
6233,2.8.2,True,1
6234,2.8.2,True,1
6235,2.8.2,False,0
6236,2.8.2,True,1
6237,2.8.2,False,0
6238,2.8.2,True,1
6239,2.8.2,False,0
6240,2.8.2,True,1
6241,2.8.2,True,1
6242,2.8.2,False,0
6243,2.8.2,False,0
6244,2.8.2,True,1
6245,2.8.2,False,0
6246,2.8.2,False,0
6247,2.8.2,True,1
6248,2.8.2,True,1
6249,2.8.2,False,0
6250,2.8.2,False,0
6251,2.8.2,True,1
6252,2.8.2,True,1
6253,2.8.2,True,1
6254,2.8.2,False,0
6255,2.8.2,False,0
6256,2.8.2,True,1
6257,2.8.2,False,0
6258,2.8.2,False,0
6259,2.8.2,True,1
6260,2.8.2,False,0
6261,2.8.2,False,0
6262,2.8.2,True,1
6263,2.8.2,False,0
6264,2.8.2,True,1
6265,2.8.2,True,1
6266,2.8.2,True,1
6267,2.8.2,False,0
